@relation ./otheralgorithms/DSSD/data/datasets/tmp/tmp

@attribute Cement numeric
@attribute BlastFurnaceSlag numeric
@attribute FlyAsh numeric
@attribute Water numeric
@attribute Superplasticizer numeric
@attribute CoarseAggregate numeric
@attribute FineAggregate numeric
@attribute Age numeric
@attribute class numeric
@data
222.399994,0.0,96.699997,189.300003,4.5,967.099976,870.2999880000001,28.0,24.889999
522.0,0.0,0.0,146.0,0.0,896.0,896.0,28.0,74.989998
380.0,0.0,0.0,228.0,0.0,932.0,670.0,90.0,52.91
362.600006,189.0,0.0,164.899994,11.6,944.7000119999999,755.799988,56.0,77.300003
194.699997,0.0,100.5,165.600006,7.5,1006.400024,905.900024,28.0,25.719998999999998
300.0,0.0,0.0,184.0,0.0,1075.0,795.0,7.0,15.58
277.200012,97.800003,24.5,160.699997,11.2,1061.699951,782.5,100.0,66.949997
382.0,0.0,0.0,186.0,0.0,1111.0,784.0,7.0,11.47
322.5,148.600006,0.0,185.800003,8.5,951.0,709.5,28.0,52.43
337.899994,189.0,0.0,174.899994,9.5,944.7000119999999,755.799988,91.0,67.800003
382.0,0.0,0.0,185.0,0.0,1047.0,739.0,7.0,24.0
233.80000299999998,0.0,94.599998,197.899994,4.6,947.0,852.2000119999999,28.0,22.84
331.0,0.0,0.0,192.0,0.0,978.0,825.0,3.0,13.52
212.5,0.0,100.400002,159.300003,8.7,1007.7999880000001,903.599976,100.0,42.919998
146.0,230.0,0.0,202.0,3.0,827.0,872.0,28.0,33.060001
342.0,38.0,0.0,228.0,0.0,932.0,670.0,90.0,50.459998999999996
250.19999700000002,166.800003,0.0,203.5,0.0,977.599976,694.099976,28.0,36.959998999999996
170.300003,155.5,0.0,185.699997,0.0,1026.599976,724.299988,28.0,25.73
190.300003,0.0,125.199997,166.600006,9.9,1079.0,798.900024,100.0,33.560001
255.0,99.0,77.0,189.0,6.0,919.0,749.0,28.0,33.799999
122.599998,183.899994,0.0,203.5,0.0,958.2000119999999,800.099976,28.0,24.290001
231.80000299999998,0.0,121.599998,174.0,6.7,1056.400024,778.5,28.0,33.73
213.5,0.0,174.199997,154.600006,11.7,1052.300049,775.5,3.0,17.370001000000002
290.399994,0.0,96.199997,168.100006,9.4,961.2000119999999,865.0,28.0,34.740002000000004
181.399994,0.0,167.0,169.600006,7.6,1055.599976,777.799988,28.0,27.77
173.0,116.0,0.0,192.0,0.0,946.7999880000001,856.7999880000001,90.0,32.099998
173.5,50.099998,173.5,164.800003,6.5,1006.2000119999999,793.5,28.0,38.200001
167.399994,129.899994,128.600006,175.5,7.8,1006.2999880000001,746.599976,28.0,41.200001
212.5,0.0,100.400002,159.300003,8.7,1007.7999880000001,903.599976,3.0,13.54
167.0,75.400002,167.0,164.0,7.9,1007.2999880000001,770.099976,3.0,15.52
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,180.0,61.919998
166.0,260.0,0.0,183.0,13.0,859.0,827.0,28.0,37.91
212.100006,0.0,121.599998,180.300003,5.7,1057.599976,779.299988,100.0,39.610001000000004
298.100006,0.0,107.5,163.600006,12.8,953.2000119999999,784.0,28.0,35.869999
385.0,0.0,136.0,158.0,20.0,903.0,768.0,28.0,55.549999
183.899994,122.599998,0.0,203.5,0.0,959.2000119999999,800.0,7.0,10.79
323.700012,282.799988,0.0,183.800003,10.3,942.7000119999999,659.900024,7.0,49.799999
165.0,128.5,132.100006,175.100006,8.1,1005.7999880000001,746.599976,3.0,19.42
362.600006,189.0,0.0,164.899994,11.6,944.7000119999999,755.799988,28.0,71.300003
284.0,119.699997,0.0,168.300003,7.2,970.400024,794.200012,28.0,40.93
155.199997,183.899994,143.199997,193.800003,9.2,879.599976,698.5,28.0,28.99
162.0,207.0,172.0,216.0,10.0,822.0,638.0,28.0,39.84
157.0,236.0,0.0,192.0,0.0,935.400024,781.200012,90.0,43.380001
264.5,111.0,86.5,195.5,5.9,832.599976,790.400024,28.0,41.540001000000004
250.0,0.0,95.699997,187.399994,5.5,956.900024,861.2000119999999,14.0,24.92
212.100006,0.0,121.599998,180.300003,5.7,1057.599976,779.299988,28.0,24.9
425.0,106.300003,0.0,153.5,16.5,852.099976,887.099976,28.0,60.290001000000004
374.299988,0.0,0.0,190.199997,6.7,1013.2000119999999,730.400024,28.0,39.060001
359.0,19.0,141.0,154.0,10.9,942.0,801.0,7.0,35.75
531.299988,0.0,0.0,141.800003,28.200001,852.099976,893.7000119999999,56.0,58.799999
425.0,106.300003,0.0,153.5,16.5,852.099976,887.099976,28.0,60.290001000000004
389.899994,189.0,0.0,145.899994,22.0,944.7000119999999,755.799988,3.0,40.599998
475.0,0.0,0.0,228.0,0.0,932.0,594.0,90.0,42.23
150.899994,0.0,183.899994,166.600006,11.6,991.2000119999999,772.200012,28.0,15.57
302.0,0.0,0.0,203.0,0.0,974.0,817.0,180.0,26.74
331.0,0.0,0.0,192.0,0.0,879.0,825.0,3.0,13.52
132.0,206.5,160.899994,178.899994,5.5,866.900024,735.599976,28.0,33.310001
214.899994,53.799999,121.900002,155.600006,9.6,1014.2999880000001,780.599976,14.0,38.599998
149.5,236.0,0.0,175.800003,12.6,846.7999880000001,892.7000119999999,28.0,32.959998999999996
202.0,11.0,141.0,206.0,1.7,942.0,801.0,56.0,23.25
139.600006,209.399994,0.0,192.0,0.0,1047.0,806.900024,28.0,28.24
500.10000599999995,0.0,0.0,200.0,3.0,1124.400024,613.200012,28.0,44.130001
374.0,189.199997,0.0,170.100006,10.1,926.099976,756.700012,91.0,64.900002
230.0,0.0,118.300003,195.5,4.6,1029.400024,758.599976,56.0,31.540001
380.0,0.0,0.0,228.0,0.0,932.0,670.0,365.0,52.52
317.899994,0.0,126.5,209.699997,5.7,860.5,736.599976,28.0,40.060001
200.0,133.0,0.0,192.0,0.0,965.400024,806.200012,3.0,11.41
194.699997,0.0,100.5,170.199997,7.5,998.0,901.7999880000001,28.0,37.27
251.399994,0.0,118.300003,188.5,5.8,1028.400024,757.700012,100.0,43.580002
307.0,0.0,0.0,193.0,0.0,968.0,812.0,90.0,32.919998
362.600006,189.0,0.0,164.899994,11.6,944.7000119999999,755.799988,7.0,55.900002
389.899994,189.0,0.0,145.899994,22.0,944.7000119999999,755.799988,28.0,74.5
350.0,0.0,0.0,203.0,0.0,974.0,775.0,56.0,29.98
212.0,0.0,124.800003,159.0,7.8,1085.400024,799.5,14.0,31.35
152.699997,144.699997,0.0,178.100006,8.0,999.7000119999999,822.200012,28.0,19.01
149.0,236.0,0.0,176.0,13.0,847.0,893.0,28.0,32.959998999999996
238.0,0.0,0.0,186.0,0.0,1119.0,789.0,28.0,17.540001
122.599998,183.899994,0.0,203.5,0.0,958.2000119999999,800.099976,7.0,10.35
313.0,0.0,0.0,178.0,8.0,1000.0,822.0,28.0,25.1
284.0,15.0,141.0,179.0,5.5,842.0,801.0,56.0,44.52
475.0,118.800003,0.0,181.100006,8.9,852.099976,781.5,3.0,37.799999
230.0,0.0,118.300003,195.5,4.6,1029.400024,758.599976,14.0,20.08
133.100006,210.19999700000002,0.0,195.699997,3.1,949.400024,795.299988,28.0,28.940001000000002
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,360.0,42.130001
133.0,200.0,0.0,192.0,0.0,927.400024,839.2000119999999,3.0,6.88
300.0,0.0,0.0,184.0,0.0,1075.0,795.0,28.0,26.85
145.899994,230.5,0.0,202.5,3.4,827.0,871.7999880000001,28.0,32.720001
167.399994,129.899994,128.600006,175.5,7.8,1006.2999880000001,746.599976,100.0,53.66
251.80000299999998,0.0,99.900002,146.100006,12.4,1006.0,899.7999880000001,3.0,21.02
190.0,190.0,0.0,228.0,0.0,932.0,670.0,365.0,53.689999
158.600006,148.899994,116.0,175.100006,15.0,953.2999880000001,719.700012,28.0,27.68
250.0,0.0,95.699997,187.399994,5.5,956.900024,861.2000119999999,28.0,29.219998999999998
231.80000299999998,0.0,121.599998,174.0,6.7,1056.400024,778.5,14.0,26.77
333.0,0.0,0.0,192.0,0.0,931.2000119999999,842.599976,7.0,23.4
318.799988,212.5,0.0,155.699997,14.3,852.099976,880.400024,3.0,25.200001
359.0,19.0,141.0,154.0,10.9,942.0,801.0,7.0,38.610001000000004
281.0,0.0,0.0,186.0,0.0,1104.0,774.0,28.0,22.440001000000002
246.80000299999998,0.0,125.099998,143.300003,12.0,1086.800049,800.900024,56.0,60.32
332.5,142.5,0.0,228.0,0.0,932.0,594.0,90.0,37.720001
165.0,0.0,143.600006,163.800003,0.0,1005.599976,900.900024,28.0,26.200001
337.899994,189.0,0.0,174.899994,9.5,944.7000119999999,755.799988,3.0,24.1
218.899994,0.0,124.099998,158.5,11.3,1078.699951,794.900024,56.0,37.27
214.899994,53.799999,121.900002,155.600006,9.6,1014.2999880000001,780.599976,100.0,56.630001
349.0,0.0,0.0,192.0,0.0,1047.0,806.900024,3.0,15.05
284.0,15.0,141.0,179.0,5.5,842.0,801.0,28.0,43.73
288.399994,121.0,0.0,177.399994,7.0,907.900024,829.5,28.0,42.139998999999996
157.0,236.0,0.0,192.0,0.0,935.400024,781.200012,7.0,16.889999
359.0,19.0,141.0,154.0,10.9,942.0,801.0,56.0,66.779999
315.0,137.0,0.0,145.0,5.9,1130.0,745.0,28.0,81.75
393.0,0.0,0.0,192.0,0.0,940.599976,785.599976,7.0,27.74
436.0,0.0,0.0,218.0,0.0,838.400024,719.700012,28.0,23.85
491.0,26.0,123.0,210.0,3.9,882.0,699.0,56.0,59.59
280.0,129.0,100.0,172.0,9.0,825.0,805.0,28.0,52.82
480.0,0.0,0.0,192.0,0.0,936.2000119999999,712.200012,7.0,34.57
388.600006,97.099998,0.0,157.899994,12.1,852.099976,925.7000119999999,28.0,50.700001
181.899994,272.799988,0.0,185.699997,0.0,1012.400024,714.299988,28.0,27.940001000000002
298.100006,0.0,107.0,186.399994,6.1,879.0,815.200012,28.0,42.639998999999996
160.0,128.0,122.0,182.0,6.4,824.0,879.0,28.0,39.400002
155.0,0.0,143.0,193.0,9.0,1047.0,697.0,28.0,12.46
295.700012,0.0,95.599998,171.5,8.9,955.099976,859.2000119999999,28.0,39.939999
339.0,0.0,0.0,197.0,0.0,968.0,781.0,365.0,38.889998999999996
362.600006,189.0,0.0,164.899994,11.6,944.7000119999999,755.799988,56.0,77.300003
198.600006,132.399994,0.0,192.0,0.0,978.400024,825.5,90.0,38.07
192.0,288.0,0.0,192.0,0.0,929.7999880000001,716.099976,3.0,12.79
397.0,0.0,0.0,185.699997,0.0,1040.599976,734.299988,28.0,33.080002
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,28.0,55.939999
213.69999700000002,0.0,174.699997,154.800003,10.2,1053.5,776.400024,56.0,46.639998999999996
181.399994,0.0,167.0,169.600006,7.6,1055.599976,777.799988,14.0,21.6
213.69999700000002,98.099998,24.5,181.699997,6.9,1065.800049,785.400024,56.0,50.77
313.299988,262.200012,0.0,175.5,8.6,1046.900024,611.799988,7.0,42.799999
251.399994,0.0,118.300003,192.899994,5.8,1043.599976,754.299988,3.0,11.98
277.0,117.0,91.0,191.0,7.0,946.0,666.0,28.0,43.57
212.100006,0.0,121.599998,180.300003,5.7,1057.599976,779.299988,3.0,12.47
355.899994,0.0,141.600006,193.300003,11.0,801.400024,778.400024,28.0,40.869999
190.699997,0.0,125.400002,162.100006,7.8,1090.0,804.0,56.0,35.34
228.0,342.100006,0.0,185.699997,0.0,955.7999880000001,674.299988,28.0,39.700001
173.0,116.0,0.0,192.0,0.0,946.7999880000001,856.7999880000001,3.0,6.94
198.600006,132.399994,0.0,192.0,0.0,978.400024,825.5,28.0,28.02
173.0,116.0,0.0,192.0,0.0,946.7999880000001,856.7999880000001,7.0,11.39
168.0,42.099998,163.800003,121.800003,5.7,1058.699951,780.099976,100.0,39.23
193.5,290.200012,0.0,185.699997,0.0,998.2000119999999,704.299988,7.0,17.200001
362.600006,189.0,0.0,164.899994,11.6,944.7000119999999,755.799988,91.0,79.300003
342.0,38.0,0.0,228.0,0.0,932.0,670.0,365.0,56.139998999999996
289.0,0.0,0.0,192.0,0.0,913.2000119999999,895.2999880000001,3.0,11.65
281.0,0.0,0.0,186.0,0.0,1104.0,774.0,7.0,14.5
213.80000299999998,98.099998,24.5,181.699997,6.7,1066.0,785.5,14.0,17.84
222.399994,0.0,96.699997,189.300003,4.5,967.099976,870.2999880000001,56.0,29.450001
475.0,0.0,0.0,228.0,0.0,932.0,594.0,180.0,42.619999
251.399994,0.0,118.300003,188.5,6.4,1028.400024,757.700012,56.0,36.639998999999996
213.80000299999998,98.099998,24.5,181.699997,6.7,1066.0,785.5,3.0,13.18
289.0,0.0,0.0,192.0,0.0,913.2000119999999,895.2999880000001,28.0,25.57
531.299988,0.0,0.0,141.800003,28.200001,852.099976,893.7000119999999,3.0,41.299999
310.0,142.800003,0.0,167.899994,10.0,914.2999880000001,804.0,28.0,45.299999
250.19999700000002,166.800003,0.0,203.5,0.0,977.599976,694.099976,7.0,19.35
218.899994,0.0,124.099998,158.5,11.3,1078.699951,794.900024,100.0,46.23
108.300003,162.399994,0.0,203.5,0.0,938.2000119999999,849.0,28.0,20.59
475.0,118.800003,0.0,181.100006,8.9,852.099976,781.5,91.0,74.190002
213.5,0.0,174.199997,159.199997,11.7,1043.599976,771.900024,28.0,44.639998999999996
144.800003,0.0,133.600006,180.800003,11.1,979.5,811.5,28.0,13.2
339.0,0.0,0.0,197.0,0.0,968.0,781.0,180.0,36.450001
339.0,0.0,0.0,197.0,0.0,968.0,781.0,28.0,32.040001000000004
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,120.0,40.860001000000004
167.399994,129.899994,128.600006,175.5,7.8,1006.2999880000001,746.599976,14.0,31.809998999999998
275.0,180.0,120.0,162.0,10.4,830.0,765.0,28.0,76.239998
251.399994,0.0,118.300003,188.5,6.4,1028.400024,757.700012,14.0,24.43
277.0,0.0,0.0,191.0,0.0,968.0,856.0,360.0,33.700001
158.0,0.0,195.0,220.0,11.0,898.0,713.0,28.0,8.54
194.699997,0.0,100.5,170.199997,7.5,998.0,901.7999880000001,56.0,43.389998999999996
116.0,173.0,0.0,192.0,0.0,909.7999880000001,891.900024,3.0,6.28
350.0,0.0,0.0,203.0,0.0,974.0,775.0,90.0,31.35
252.30000299999998,0.0,98.800003,146.300003,14.2,987.7999880000001,889.0,100.0,60.950001
296.0,0.0,0.0,192.0,0.0,1085.0,765.0,28.0,21.65
332.5,142.5,0.0,228.0,0.0,932.0,594.0,180.0,39.779999
286.299988,200.899994,0.0,144.699997,11.2,1004.599976,803.700012,56.0,72.989998
313.0,161.0,0.0,178.0,10.0,917.0,759.0,28.0,52.439999
153.0,145.0,0.0,178.0,8.0,1000.0,822.0,28.0,19.01
380.0,95.0,0.0,228.0,0.0,932.0,594.0,180.0,40.759997999999996
146.0,173.0,0.0,182.0,3.0,986.0,817.0,28.0,23.74
260.899994,100.5,78.300003,200.600006,8.6,864.5,761.5,28.0,32.400002
450.10000599999995,50.0,0.0,200.0,3.0,1124.400024,613.200012,28.0,39.380001
325.0,0.0,0.0,184.0,0.0,1063.0,783.0,7.0,17.540001
323.700012,282.799988,0.0,183.800003,10.3,942.7000119999999,659.900024,28.0,74.699997
133.0,210.0,0.0,196.0,3.0,949.0,795.0,28.0,31.030001000000002
323.700012,282.799988,0.0,183.800003,10.3,942.7000119999999,659.900024,3.0,28.299999
451.0,0.0,0.0,165.0,11.3,1030.0,745.0,28.0,78.800003
397.0,17.200001,158.0,167.0,20.799999,967.0,633.0,28.0,55.650002
149.0,117.599998,91.699997,182.899994,7.1,953.400024,780.299988,28.0,23.52
305.299988,203.5,0.0,203.5,0.0,965.400024,631.0,28.0,43.380001
155.600006,243.5,0.0,180.300003,10.7,1022.0,697.700012,28.0,37.360001000000004
165.0,0.0,143.600006,163.800003,0.0,1005.599976,900.900024,14.0,16.879998999999998
379.5,151.199997,0.0,153.899994,15.9,1134.300049,605.0,7.0,47.099998
260.0,101.0,78.0,171.0,10.0,936.0,763.0,28.0,49.77
480.0,0.0,0.0,192.0,0.0,936.0,721.0,28.0,43.889998999999996
362.600006,189.0,0.0,164.899994,11.6,944.7000119999999,755.799988,7.0,55.900002
200.0,133.0,0.0,192.0,0.0,965.400024,806.200012,90.0,43.25
192.0,288.0,0.0,192.0,0.0,929.7999880000001,716.099976,7.0,21.48
230.0,0.0,118.300003,195.5,4.6,1029.400024,758.599976,100.0,35.34
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,7.0,17.24
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,28.0,67.309998
218.899994,0.0,124.099998,158.5,11.3,1078.699951,794.900024,3.0,15.34
380.0,0.0,0.0,228.0,0.0,932.0,670.0,180.0,53.099998
192.0,288.0,0.0,192.0,0.0,929.7999880000001,716.099976,28.0,39.32
290.399994,0.0,96.199997,168.100006,9.4,961.2000119999999,865.0,100.0,48.970001
148.100006,0.0,182.100006,181.399994,15.0,838.900024,884.2999880000001,28.0,15.53
475.0,0.0,59.0,142.0,1.9,1098.0,641.0,28.0,57.23
322.200012,0.0,115.599998,196.0,10.4,817.900024,813.400024,28.0,31.18
295.799988,0.0,0.0,185.699997,0.0,1091.400024,769.299988,28.0,25.219998999999998
251.399994,0.0,118.300003,188.5,5.8,1028.400024,757.700012,56.0,36.970001
167.0,187.0,195.0,185.0,7.0,898.0,636.0,28.0,23.889999
362.600006,189.0,0.0,164.899994,11.6,944.7000119999999,755.799988,3.0,35.299999
334.0,17.6,158.0,189.0,15.3,967.0,633.0,28.0,44.330002
236.899994,91.699997,71.5,246.899994,6.0,852.900024,695.400024,28.0,28.629998999999998
355.0,19.0,97.0,145.0,13.1,967.0,871.0,28.0,44.029999
160.199997,188.0,146.399994,203.199997,11.3,828.700012,709.700012,28.0,35.310001
116.0,173.0,0.0,192.0,0.0,909.7999880000001,891.900024,7.0,10.09
151.0,0.0,185.0,167.0,16.0,1074.0,678.0,28.0,13.46
254.0,0.0,0.0,198.0,0.0,968.0,863.0,365.0,29.790001
310.0,0.0,0.0,192.0,0.0,971.0,850.599976,3.0,9.87
190.0,190.0,0.0,228.0,0.0,932.0,670.0,180.0,46.93
393.0,0.0,0.0,192.0,0.0,940.0,758.0,28.0,39.580002
186.199997,124.099998,0.0,185.699997,0.0,1083.400024,764.299988,7.0,8.0
289.0,0.0,0.0,192.0,0.0,913.2000119999999,895.2999880000001,90.0,32.07
277.100006,0.0,97.400002,160.600006,11.8,973.900024,875.599976,28.0,48.279999
122.599998,183.899994,0.0,203.5,0.0,958.2000119999999,800.099976,90.0,33.189999
236.0,157.0,0.0,192.0,0.0,972.599976,749.099976,90.0,47.779999
425.0,106.300003,0.0,153.5,16.5,852.099976,887.099976,91.0,65.199997
200.0,133.0,0.0,192.0,0.0,965.400024,806.200012,7.0,17.17
251.399994,0.0,118.300003,188.5,6.4,1028.400024,757.700012,3.0,13.12
143.600006,0.0,174.899994,158.399994,17.9,942.7000119999999,844.5,28.0,15.42
475.0,0.0,0.0,228.0,0.0,932.0,594.0,270.0,42.130001
313.299988,0.0,113.0,178.5,8.0,1001.900024,688.700012,28.0,36.799999
356.0,0.0,142.0,193.0,11.0,801.0,778.0,28.0,40.869999
145.0,116.0,119.0,184.0,5.7,833.0,880.0,28.0,29.16
359.0,19.0,141.0,154.0,10.9,942.0,801.0,3.0,25.120001000000002
336.5,0.0,0.0,181.899994,3.4,985.7999880000001,816.799988,28.0,44.869999
336.0,0.0,0.0,182.0,3.0,986.0,817.0,28.0,44.860001000000004
277.100006,0.0,97.400002,160.600006,11.8,973.900024,875.599976,56.0,51.040001000000004
491.0,26.0,123.0,210.0,3.9,882.0,699.0,7.0,33.490002000000004
116.0,173.0,0.0,192.0,0.0,909.7999880000001,891.900024,28.0,22.35
427.5,47.5,0.0,228.0,0.0,932.0,594.0,7.0,35.080002
236.0,0.0,0.0,193.0,0.0,968.0,885.0,365.0,25.08
222.399994,0.0,96.699997,189.300003,4.5,967.099976,870.2999880000001,14.0,24.450001
213.80000299999998,98.099998,24.5,181.699997,6.7,1066.0,785.5,28.0,40.23
401.799988,94.699997,0.0,147.399994,11.4,946.7999880000001,852.099976,28.0,68.5
302.0,0.0,0.0,203.0,0.0,974.0,817.0,28.0,21.75
153.100006,145.0,113.0,178.5,8.0,867.2000119999999,824.0,28.0,26.23
228.0,342.100006,0.0,185.699997,0.0,955.7999880000001,674.299988,7.0,21.92
236.0,157.0,0.0,192.0,0.0,972.599976,749.099976,3.0,13.57
362.600006,189.0,0.0,164.899994,11.6,944.7000119999999,755.799988,56.0,77.300003
376.0,0.0,0.0,214.600006,0.0,1003.5,762.400024,100.0,43.060001
382.5,0.0,0.0,185.699997,0.0,1047.800049,739.299988,7.0,24.07
303.600006,139.899994,0.0,213.5,6.2,895.5,722.5,28.0,33.419998
405.0,0.0,0.0,175.0,0.0,1120.0,695.0,28.0,52.299999
218.899994,0.0,124.099998,158.5,11.3,1078.699951,794.900024,14.0,26.049999
362.600006,189.0,0.0,164.899994,11.6,944.7000119999999,755.799988,7.0,22.9
298.0,0.0,107.0,210.0,11.0,880.0,744.0,28.0,31.870001000000002
200.0,133.0,0.0,192.0,0.0,965.400024,806.200012,28.0,30.440001000000002
425.0,106.300003,0.0,151.399994,18.6,936.0,803.700012,56.0,64.900002
359.0,19.0,141.0,154.0,10.9,942.0,801.0,3.0,23.639999
250.0,180.0,95.0,159.0,9.5,860.0,800.0,28.0,67.870003
313.299988,262.200012,0.0,175.5,8.6,1046.900024,611.799988,56.0,64.900002
362.600006,189.0,0.0,164.899994,11.6,944.7000119999999,755.799988,91.0,79.300003
167.399994,129.899994,128.600006,175.5,7.8,1006.2999880000001,746.599976,3.0,14.94
139.699997,163.899994,127.699997,236.69999700000002,5.8,868.599976,655.599976,28.0,35.23
141.899994,166.600006,129.699997,173.5,10.9,882.599976,785.299988,28.0,44.610001000000004
157.0,214.0,152.0,200.0,9.0,819.0,704.0,28.0,33.049999
159.0,187.0,0.0,176.0,11.0,990.0,789.0,28.0,32.759997999999996
313.0,145.0,0.0,178.0,8.0,867.0,824.0,28.0,44.389998999999996
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,90.0,69.660004
182.0,45.200001,122.0,170.199997,8.2,1059.400024,780.700012,28.0,31.27
251.399994,0.0,118.300003,188.5,6.4,1028.400024,757.700012,28.0,32.66
381.399994,0.0,0.0,185.699997,0.0,1104.599976,784.299988,28.0,22.49
251.399994,0.0,118.300003,188.5,6.4,1028.400024,757.700012,100.0,44.209998999999996
439.0,177.0,0.0,186.0,11.1,884.900024,707.900024,56.0,71.699997
380.0,0.0,0.0,228.0,0.0,932.0,670.0,270.0,53.299999
288.0,192.0,0.0,192.0,0.0,932.0,717.799988,3.0,16.110001
238.100006,0.0,94.099998,186.699997,7.0,949.900024,847.0,56.0,39.59
237.5,237.5,0.0,228.0,0.0,932.0,594.0,180.0,36.25
424.0,22.0,132.0,168.0,8.9,822.0,750.0,7.0,40.290001000000004
178.0,129.800003,118.599998,179.899994,3.6,1007.2999880000001,746.799988,28.0,39.16
290.399994,0.0,96.199997,168.100006,9.4,961.2000119999999,865.0,14.0,34.669998
382.0,0.0,0.0,185.0,0.0,1047.0,739.0,28.0,37.419998
250.0,0.0,95.699997,191.800003,5.3,948.900024,857.2000119999999,3.0,8.49
425.0,106.300003,0.0,151.399994,18.6,936.0,803.700012,7.0,46.799999
190.300003,0.0,125.199997,166.600006,9.9,1079.0,798.900024,28.0,24.85
238.100006,0.0,0.0,185.699997,0.0,1118.800049,789.299988,7.0,10.34
295.700012,0.0,95.599998,171.5,8.9,955.099976,859.2000119999999,3.0,22.950001
212.0,141.300003,0.0,203.5,0.0,973.400024,750.0,7.0,15.03
275.100006,0.0,121.400002,159.5,9.9,1053.599976,777.5,3.0,23.799999
321.0,164.0,0.0,190.0,5.0,870.0,774.0,28.0,57.209998999999996
425.0,106.300003,0.0,153.5,16.5,852.099976,887.099976,3.0,33.400002
249.100006,0.0,98.800003,158.100006,12.8,987.7999880000001,889.0,56.0,42.029999
387.0,20.0,94.0,157.0,11.6,938.0,845.0,56.0,61.459998999999996
239.600006,359.399994,0.0,185.699997,0.0,941.599976,664.299988,7.0,25.42
284.0,120.0,0.0,168.0,7.0,970.0,794.0,28.0,40.93
236.0,0.0,0.0,194.0,0.0,968.0,885.0,90.0,21.950001
362.600006,189.0,0.0,164.899994,11.6,944.7000119999999,755.799988,3.0,35.299999
194.699997,0.0,100.5,165.600006,7.5,1006.400024,905.900024,100.0,37.34
159.0,149.0,116.0,175.0,15.0,953.0,720.0,28.0,27.68
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,120.0,39.380001
331.0,170.0,0.0,195.0,8.0,811.0,802.0,28.0,56.610001000000004
164.600006,0.0,150.399994,181.600006,11.7,1023.2999880000001,728.900024,28.0,18.030001000000002
213.69999700000002,98.099998,24.5,181.699997,6.9,1065.800049,785.400024,28.0,45.709998999999996
151.0,0.0,184.0,167.0,12.0,991.0,772.0,28.0,15.57
318.0,0.0,126.0,210.0,6.0,861.0,737.0,28.0,40.060001
139.600006,209.399994,0.0,192.0,0.0,1047.0,806.900024,90.0,39.360001000000004
304.799988,0.0,99.599998,196.0,9.8,959.400024,705.200012,28.0,30.120001000000002
388.600006,97.099998,0.0,157.899994,12.1,852.099976,925.7000119999999,7.0,34.900002
375.0,93.800003,0.0,126.599998,23.4,852.099976,992.599976,7.0,45.700001
214.899994,53.799999,121.900002,155.600006,9.6,1014.2999880000001,780.599976,3.0,18.02
310.0,0.0,0.0,192.0,0.0,970.0,850.0,7.0,14.99
250.0,0.0,95.699997,191.800003,5.3,948.900024,857.2000119999999,100.0,41.16
173.0,116.0,0.0,192.0,0.0,946.7999880000001,856.7999880000001,28.0,24.280001000000002
265.0,111.0,86.0,195.0,6.0,833.0,790.0,28.0,41.540001000000004
250.0,0.0,95.699997,191.800003,5.3,948.900024,857.2000119999999,56.0,39.639998999999996
424.0,22.0,132.0,178.0,8.5,822.0,750.0,56.0,65.699997
252.100006,97.099998,75.599998,193.800003,8.3,835.5,821.400024,28.0,33.400002
337.899994,189.0,0.0,174.899994,9.5,944.7000119999999,755.799988,56.0,59.889998999999996
213.69999700000002,0.0,174.699997,154.800003,10.2,1053.5,776.400024,28.0,40.150002
149.0,153.0,194.0,192.0,8.0,935.0,623.0,28.0,24.58
393.0,0.0,0.0,192.0,0.0,940.599976,785.599976,3.0,19.200001
229.69999700000002,0.0,118.199997,195.199997,6.1,1028.099976,757.599976,56.0,31.35
133.0,200.0,0.0,192.0,0.0,927.400024,839.2000119999999,28.0,27.870001000000002
213.5,0.0,174.199997,159.199997,11.7,1043.599976,771.900024,56.0,51.259997999999996
139.600006,209.399994,0.0,192.0,0.0,1047.0,806.900024,360.0,44.700001
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,28.0,33.610001000000004
238.19999700000002,158.800003,0.0,185.699997,0.0,1040.599976,734.299988,28.0,26.91
168.899994,42.200001,124.300003,158.300003,10.8,1080.800049,796.200012,28.0,31.120001000000002
277.200012,97.800003,24.5,160.699997,11.2,1061.699951,782.5,14.0,47.709998999999996
295.0,0.0,0.0,185.0,0.0,1069.0,769.0,7.0,14.8
427.5,47.5,0.0,228.0,0.0,932.0,594.0,365.0,43.700001
446.0,24.0,79.0,162.0,11.6,967.0,712.0,7.0,52.009997999999996
190.699997,0.0,125.400002,162.100006,7.8,1090.0,804.0,14.0,21.059998999999998
313.299988,262.200012,0.0,175.5,8.6,1046.900024,611.799988,91.0,66.599998
167.0,75.400002,167.0,164.0,7.9,1007.2999880000001,770.099976,14.0,32.900002
424.0,22.0,132.0,178.0,8.5,822.0,750.0,28.0,62.049999
251.80000299999998,0.0,99.900002,146.100006,12.4,1006.0,899.7999880000001,100.0,45.369999
